name,operation,key size(B),value size(B),thread,insert size,time(ns),vmrss(KB),file size(B)
Persy,get,1024,256,32,50750,110019454903,6375620,163956
Persy,set,1024,256,32,51272,111019614097,6375620,164724
Persy,get,1024,256,32,51209,111019614097,6375620,164724
Persy,set,1024,256,32,51744,112019801103,6375620,165236
Persy,get,1024,256,32,51741,112019801103,6375620,165236
Persy,set,1024,256,32,52233,113019967771,6375620,165876
Persy,get,1024,256,32,52189,113019967771,6375620,165876
Persy,set,1024,256,32,52710,114020121525,6375620,166772
Persy,get,1024,256,32,52603,114020121525,6375620,166772
Persy,set,1024,256,32,53193,115020272954,6375620,167284
Persy,get,1024,256,32,53083,115020272954,6375620,167284
Persy,set,1024,256,32,53650,116020414735,6375620,167924
Persy,get,1024,256,32,53531,116020414735,6375620,167924
Persy,set,1024,256,32,54152,117020570332,6375620,169972
Persy,get,1024,256,32,54011,117020570332,6375620,169972
Persy,set,1024,256,32,54669,118020740386,6375620,170100
Persy,get,1024,256,32,54484,118020740386,6375620,170100
Persy,set,1024,256,32,55187,119020897365,6375620,169588
Persy,get,1024,256,32,54978,119020897365,6375620,169588
Persy,set,1024,256,32,55700,120021048744,6375620,169588
Persy,get,1024,256,32,55538,120021048744,6375620,169588
Persy,set,1024,256,32,56210,121021202217,6375620,169588
Persy,get,1024,256,32,56065,121021202217,6375620,169588
Persy,set,1024,256,32,56680,122021364256,6375620,169588
Persy,get,1024,256,32,56496,122021364256,6375620,169588
Persy,set,1024,256,32,57157,123021534261,6375620,169588
Persy,get,1024,256,32,56993,123021534261,6375620,169588
Persy,set,1024,256,32,57657,124021710206,6375620,169588
Persy,get,1024,256,32,57441,124021710206,6375620,169588
Persy,set,1024,256,32,58153,125021868748,6375620,169588
Persy,get,1024,256,32,57922,125021868748,6375620,169588
Persy,set,1024,256,32,58633,126022020067,6375620,169588
Persy,get,1024,256,32,58425,126022020067,6375620,169588
Persy,set,1024,256,32,59100,127022181716,6375620,169588
Persy,get,1024,256,32,58870,127022181716,6375620,169588
Persy,set,1024,256,32,59549,128022333576,6375620,169588
Persy,get,1024,256,32,59289,128022333576,6375620,169588
Persy,set,1024,256,32,59969,129022499612,6375620,174196
Persy,get,1024,256,32,59701,129022499612,6375620,174196
Persy,set,1024,256,32,60435,130022700405,6375620,170100
Persy,get,1024,256,32,60156,130022700405,6375620,170100
Persy,set,1024,256,32,60915,131022854889,6375620,169588
Persy,get,1024,256,32,60644,131022854889,6375620,169588
Persy,set,1024,256,32,61383,132023034913,6375620,170100
Persy,get,1024,256,32,61055,132023034913,6375620,170100
Persy,set,1024,256,32,61842,133023193645,6375620,171124
Persy,get,1024,256,32,61549,133023193645,6375620,171124
Persy,set,1024,256,32,62275,134023382004,6375620,170100
Persy,get,1024,256,32,61967,134023382004,6375620,170100
Persy,set,1024,256,32,62730,135023536740,6375620,170100
Persy,get,1024,256,32,62349,135023536740,6375620,170100
Persy,set,1024,256,32,63180,136023693018,6375620,172404
Persy,get,1024,256,32,62739,136023693018,6375620,172404
Persy,set,1024,256,32,63631,137023843615,6375620,173684
Persy,get,1024,256,32,63179,137023843615,6375620,173684
Persy,set,1024,256,32,64079,138023996567,6375620,173428
Persy,get,1024,256,32,63637,138023996567,6375620,173428
Persy,set,1024,256,32,64523,139024172372,6375620,172404
Persy,get,1024,256,32,64081,139024172372,6375620,172404
Persy,set,1024,256,32,64965,140024321136,6375620,171124
Persy,get,1024,256,32,64495,140024321136,6375620,171124
Persy,set,1024,256,32,65444,141024482254,6375620,170356
Persy,get,1024,256,32,65039,141024482254,6375620,170356
Persy,set,1024,256,32,65932,142024660734,6375620,169588
Persy,get,1024,256,32,65514,142024660734,6375620,169588
Persy,set,1024,4096,2,302,1000126091,6368476,7391
Persy,get,1024,4096,2,315,1000126091,6368476,7391
Persy,set,1024,4096,2,612,2000284303,6369500,7395
Persy,get,1024,4096,2,652,2000284303,6369500,7395
Persy,set,1024,4096,2,943,3000458134,6372060,12003
Persy,get,1024,4096,2,1011,3000458134,6372060,12003
Persy,set,1024,4096,2,1281,4000608992,6372060,16099
Persy,get,1024,4096,2,1370,4000608992,6372060,16099
Persy,set,1024,4096,2,1633,5000789927,6372060,17635
Persy,get,1024,4096,2,1705,5000789927,6372060,17635
Persy,set,1024,4096,2,1904,6000963708,6373596,24803
Persy,get,1024,4096,2,2020,6000963708,6373596,24803
Persy,set,1024,4096,2,2262,7001118534,6374620,27875
Persy,get,1024,4096,2,2373,7001118534,6374620,27875
Persy,set,1024,4096,2,2660,8001282988,6374620,30947
Persy,get,1024,4096,2,2798,8001282988,6374620,30947
Persy,set,1024,4096,2,3060,9001493999,6374620,30435
Persy,get,1024,4096,2,3161,9001493999,6374620,30435
Persy,set,1024,4096,2,3381,10001668552,6381276,50915
Persy,get,1024,4096,2,3497,10001668552,6381276,50915
Persy,set,1024,4096,2,3696,11001837003,6388188,51939
Persy,get,1024,4096,2,3786,11001837003,6388188,51939
Persy,set,1024,4096,2,4005,12001990396,6388648,48867
Persy,get,1024,4096,2,4106,12001990396,6388648,48867
Persy,set,1024,4096,2,4331,13002147897,6376148,55523
Persy,get,1024,4096,2,4431,13002147897,6376148,55523
Persy,set,1024,4096,2,4744,14002302071,6384340,58595
Persy,get,1024,4096,2,4841,14002302071,6384340,58595
Persy,set,1024,4096,2,5155,15002448020,6389460,58595
Persy,get,1024,4096,2,5262,15002448020,6389460,58595
Persy,set,1024,4096,2,5497,16002609186,6389460,59619
Persy,get,1024,4096,2,5594,16002609186,6389460,59619
Persy,set,1024,4096,2,5806,17002763902,6389460,58595
Persy,get,1024,4096,2,5896,17002763902,6389460,58595
Persy,set,1024,4096,2,6124,18002916995,6389460,58595
Persy,get,1024,4096,2,6229,18002916995,6389460,58595
Persy,set,1024,4096,2,6428,19003081378,6389460,57571
Persy,get,1024,4096,2,6538,19003081378,6389460,57571
Persy,set,1024,4096,2,6641,20003271149,6391252,92387
Persy,get,1024,4096,2,6735,20003271149,6391252,92387
Persy,set,1024,4096,2,6827,21003423630,6391764,98531
Persy,get,1024,4096,2,6905,21003423630,6391764,98531
Persy,set,1024,4096,2,6987,22003578626,6391764,98531
Persy,get,1024,4096,2,7039,22003578626,6391764,98531
Persy,set,1024,4096,2,7191,23003762306,6391764,96483
Persy,get,1024,4096,2,7215,23003762306,6391764,96483
Persy,set,1024,4096,2,7438,24003943331,6393044,97507
Persy,get,1024,4096,2,7468,24003943331,6393044,97507
Persy,set,1024,4096,2,7691,25004118725,6393044,96483
Persy,get,1024,4096,2,7749,25004118725,6393044,96483
Persy,set,1024,4096,2,7943,26004310030,6393044,95459
Persy,get,1024,4096,2,7998,26004310030,6393044,95459
Persy,set,1024,4096,2,8187,27004475886,6393044,93411
Persy,get,1024,4096,2,8277,27004475886,6393044,93411
Persy,set,1024,4096,2,8455,28004633247,6393044,117988
Persy,get,1024,4096,2,8578,28004633247,6393044,117988
Persy,set,1024,4096,2,8791,29004758646,6393044,120036
Persy,get,1024,4096,2,8873,29004758646,6393044,120036
Persy,set,1024,4096,2,9117,30004913011,6393044,120036
Persy,get,1024,4096,2,9158,30004913011,6393044,120036
Persy,set,1024,4096,2,9453,31005066714,6393044,120036
Persy,get,1024,4096,2,9478,31005066714,6393044,120036
Persy,set,1024,4096,2,9808,32005224455,6393044,120036
Persy,get,1024,4096,2,9797,32005224455,6393044,120036
Persy,set,1024,4096,2,10161,33005440356,6394068,119012
Persy,get,1024,4096,2,10183,33005440356,6394068,119012
Persy,set,1024,4096,2,10511,34005606653,6394068,119012
Persy,get,1024,4096,2,10531,34005606653,6394068,119012
Persy,set,1024,4096,2,10838,35005765256,6394068,121060
Persy,get,1024,4096,2,10844,35005765256,6394068,121060
Persy,set,1024,4096,2,11175,36005919090,6394068,121060
Persy,get,1024,4096,2,11185,36005919090,6394068,121060
Persy,set,1024,4096,2,11523,37006085758,6394068,121572
Persy,get,1024,4096,2,11499,37006085758,6394068,121572
Persy,set,1024,4096,2,11871,38006237337,6394068,121060
Persy,get,1024,4096,2,11867,38006237337,6394068,121060
Persy,set,1024,4096,2,12209,39006393625,6394068,120548
Persy,get,1024,4096,2,12235,39006393625,6394068,120548
Persy,set,1024,4096,2,12546,40006546437,6394068,122724
Persy,get,1024,4096,2,12552,40006546437,6394068,122724
Persy,set,1024,4096,2,12878,41006695832,6399188,120548
Persy,get,1024,4096,2,12865,41006695832,6399188,120548
Persy,set,1024,4096,2,13129,42006860847,6397292,188132
Persy,get,1024,4096,2,13121,42006860847,6397292,188132
Persy,set,1024,4096,2,13388,43007068953,6397292,193252
Persy,get,1024,4096,2,13417,43007068953,6397292,193252
Persy,set,1024,4096,2,13636,44007239508,6400620,193252
Persy,get,1024,4096,2,13657,44007239508,6400620,193252
Persy,set,1024,4096,2,13895,45007478963,6400620,193252
Persy,get,1024,4096,2,13913,45007478963,6400620,193252
Persy,set,1024,4096,2,14157,46007636354,6400620,193252
Persy,get,1024,4096,2,14169,46007636354,6400620,193252
Persy,set,1024,4096,2,14415,47007790468,6400620,193252
Persy,get,1024,4096,2,14409,47007790468,6400620,193252
Persy,set,1024,4096,2,14669,48008012400,6400620,193252
Persy,get,1024,4096,2,14666,48008012400,6400620,193252
Persy,set,1024,4096,2,14933,49008208363,6400620,193252
Persy,get,1024,4096,2,14943,49008208363,6400620,193252
Persy,set,1024,4096,2,15202,50008418223,6400620,193252
Persy,get,1024,4096,2,15167,50008418223,6400620,193252
Persy,set,1024,4096,2,15462,51008601702,6400620,192228
Persy,get,1024,4096,2,15422,51008601702,6400620,192228
Persy,set,1024,4096,2,15722,52008763611,6400620,193252
Persy,get,1024,4096,2,15749,52008763611,6400620,193252
Persy,set,1024,4096,2,15979,53008965195,6400620,193252
Persy,get,1024,4096,2,16005,53008965195,6400620,193252
Persy,set,1024,4096,2,16233,54009128908,6400620,191204
Persy,get,1024,4096,2,16278,54009128908,6400620,191204
Persy,set,1024,4096,2,16493,55009287700,6400620,188133
Persy,get,1024,4096,2,16551,55009287700,6400620,188133
Persy,set,1024,4096,2,16773,56009466261,6400620,248549
Persy,get,1024,4096,2,16806,56009466261,6400620,248549
Persy,set,1024,4096,2,17131,57009646985,6400620,252645
Persy,get,1024,4096,2,17140,57009646985,6400620,252645
Persy,set,1024,4096,2,17491,58009760002,6400620,251621
Persy,get,1024,4096,2,17543,58009760002,6400620,251621
Persy,set,1024,4096,2,17831,59009968539,6400620,251109
Persy,get,1024,4096,2,17907,59009968539,6400620,251109
Persy,set,1024,4096,2,18180,60010150997,6400620,251109
Persy,get,1024,4096,2,18225,60010150997,6400620,251109
Persy,set,1024,4096,2,18534,61010339696,6400620,251621
Persy,get,1024,4096,2,18637,61010339696,6400620,251621
Persy,set,1024,4096,2,18883,62010525420,6400620,253157
Persy,get,1024,4096,2,19007,62010525420,6400620,253157
Persy,set,1024,4096,2,19234,63010679935,6400620,253157
Persy,get,1024,4096,2,19371,63010679935,6400620,253157
Persy,set,1024,4096,2,19580,64010844378,6400620,253669
Persy,get,1024,4096,2,19764,64010844378,6400620,253669
Persy,set,1024,4096,2,19940,65011030954,6400620,253669
Persy,get,1024,4096,2,20095,65011030954,6400620,253669
Persy,set,1024,4096,2,20293,66011192592,6400620,253157
Persy,get,1024,4096,2,20438,66011192592,6400620,253157
Persy,set,1024,4096,2,20650,67011355202,6400620,254309
Persy,get,1024,4096,2,20750,67011355202,6400620,254309
Persy,set,1024,4096,2,20995,68011513575,6400620,254309
Persy,get,1024,4096,2,21125,68011513575,6400620,254309
Persy,set,1024,4096,2,21345,69011679992,6400620,254821
Persy,get,1024,4096,2,21451,69011679992,6400620,254821
Persy,set,1024,4096,2,21699,70011909058,6400620,254309
Persy,get,1024,4096,2,21795,70011909058,6400620,254309
Persy,set,1024,4096,2,22050,71012069694,6400620,254309
Persy,get,1024,4096,2,22167,71012069694,6400620,254309
Persy,set,1024,4096,2,22401,72012223037,6400620,253797
Persy,get,1024,4096,2,22552,72012223037,6400620,253797
Persy,set,1024,4096,2,22733,73012378383,6400620,253797
Persy,get,1024,4096,2,22871,73012378383,6400620,253797
Persy,set,1024,4096,2,23091,74012530003,6400620,253797
Persy,get,1024,4096,2,23257,74012530003,6400620,253797
Persy,set,1024,4096,2,23452,75012706028,6400620,253285
Persy,get,1024,4096,2,23592,75012706028,6400620,253285
Persy,set,1024,4096,2,23802,76012906771,6400620,253797
Persy,get,1024,4096,2,23939,76012906771,6400620,253797
Persy,set,1024,4096,2,24128,77013066876,6400620,253797
Persy,get,1024,4096,2,24289,77013066876,6400620,253797
Persy,set,1024,4096,2,24453,78013248342,6400620,253285
Persy,get,1024,4096,2,24646,78013248342,6400620,253285
Persy,set,1024,4096,2,24783,79013405271,6400620,253797
Persy,get,1024,4096,2,24933,79013405271,6400620,253797
Persy,set,1024,4096,2,25111,80013565858,6400620,252773
Persy,get,1024,4096,2,25316,80013565858,6400620,252773
Persy,set,1024,4096,2,25417,81013745059,6400620,252773
Persy,get,1024,4096,2,25621,81013745059,6400620,252773
Persy,set,1024,4096,2,25647,82013919412,6400620,252773
Persy,get,1024,4096,2,25819,82013919412,6400620,252773
Persy,set,1024,4096,2,25881,83014095277,6400620,252773
Persy,get,1024,4096,2,26060,83014095277,6400620,252773
Persy,set,1024,4096,2,26120,84014257256,6400620,377701
Persy,get,1024,4096,2,26296,84014257256,6400620,377701
Persy,set,1024,4096,2,26435,85014421740,6400620,386917
Persy,get,1024,4096,2,26597,85014421740,6400620,386917
Persy,set,1024,4096,2,26734,86014605720,6400620,387941
Persy,get,1024,4096,2,26897,86014605720,6400620,387941
Persy,set,1024,4096,2,27034,87014801553,6400620,386917
Persy,get,1024,4096,2,27163,87014801553,6400620,386917
Persy,set,1024,4096,2,27338,88014954435,6400620,384869
Persy,get,1024,4096,2,27412,88014954435,6400620,384869
Persy,set,1024,4096,2,27639,89015151701,6400620,385893
Persy,get,1024,4096,2,27731,89015151701,6400620,385893
Persy,set,1024,4096,2,27938,90015313509,6400620,385893
Persy,get,1024,4096,2,28043,90015313509,6400620,385893
Persy,set,1024,4096,2,28253,91015497690,6400620,384869
Persy,get,1024,4096,2,28348,91015497690,6400620,384869
Persy,set,1024,4096,2,28542,92015659349,6400620,387941
Persy,get,1024,4096,2,28641,92015659349,6400620,387941
Persy,set,1024,4096,2,28835,93015860762,6400620,389989
Persy,get,1024,4096,2,28905,93015860762,6400620,389989
Persy,set,1024,4096,2,29129,94016063478,6400620,387941
Persy,get,1024,4096,2,29189,94016063478,6400620,387941
Persy,set,1024,4096,2,29420,95016248050,6400620,386917
Persy,get,1024,4096,2,29485,95016248050,6400620,386917
Persy,set,1024,4096,2,29708,96016431409,6400620,386917
Persy,get,1024,4096,2,29799,96016431409,6400620,386917
Persy,set,1024,4096,2,30022,97016622493,6400620,387941
Persy,get,1024,4096,2,30144,97016622493,6400620,387941
Persy,set,1024,4096,2,30317,98017039364,6400620,389989
Persy,get,1024,4096,2,30451,98017039364,6400620,389989
Persy,set,1024,4096,2,30610,99017301662,6400620,392037
Persy,get,1024,4096,2,30753,99017301662,6400620,392037
Persy,set,1024,4096,2,30905,100017498768,6400620,391013
Persy,get,1024,4096,2,31032,100017498768,6400620,391013
Persy,set,1024,4096,2,31200,101017691264,6400620,392037
Persy,get,1024,4096,2,31356,101017691264,6400620,392037
Persy,set,1024,4096,2,31483,102017907726,6400620,391013
Persy,get,1024,4096,2,31625,102017907726,6400620,391013
Persy,set,1024,4096,2,31780,103018100093,6400620,391013
Persy,get,1024,4096,2,31933,103018100093,6400620,391013
Persy,set,1024,4096,2,32089,104018270658,6400620,388965
Persy,get,1024,4096,2,32205,104018270658,6400620,388965
Persy,set,1024,4096,2,32390,105018436905,6400620,386917
Persy,get,1024,4096,2,32505,105018436905,6400620,386917
Persy,set,1024,4096,2,32672,106018603012,6400620,384870
Persy,get,1024,4096,2,32808,106018603012,6400620,384870
Persy,set,1024,4096,2,32936,107018802632,6400620,411496
Persy,get,1024,4096,2,33028,107018802632,6400620,411496
Persy,set,1024,4096,2,33193,108018956055,6400620,511337
Persy,get,1024,4096,2,33247,108018956055,6400620,511337
Persy,set,1024,4096,2,33639,109019107925,6400620,511337
Persy,get,1024,4096,2,33625,109019107925,6400620,511337
Persy,set,1024,4096,2,34082,110019266377,6400620,511337
Persy,get,1024,4096,2,34103,110019266377,6400620,511337
Persy,set,1024,4096,2,34494,111019427705,6400620,511337
Persy,get,1024,4096,2,34527,111019427705,6400620,511337
Persy,set,1024,4096,2,34907,112019592188,6400620,511337
Persy,get,1024,4096,2,34896,112019592188,6400620,511337
Persy,set,1024,4096,2,35318,113019769476,6400620,513385
Persy,get,1024,4096,2,35251,113019769476,6400620,513385
Persy,set,1024,4096,2,35738,114019956593,6400620,515433
Persy,get,1024,4096,2,35615,114019956593,6400620,515433
Persy,set,1024,4096,2,36165,115020112711,6400620,515433
Persy,get,1024,4096,2,36031,115020112711,6400620,515433
Persy,set,1024,4096,2,36572,116020294878,6400620,515433
Persy,get,1024,4096,2,36361,116020294878,6400620,515433
Persy,set,1024,4096,2,37010,117020446237,6400620,516713
Persy,get,1024,4096,2,36793,117020446237,6400620,516713
Persy,set,1024,4096,2,37451,118020620660,6400620,518761
Persy,get,1024,4096,2,37258,118020620660,6400620,518761
Persy,set,1024,4096,2,37867,119020759298,6400620,518761
Persy,get,1024,4096,2,37682,119020759298,6400620,518761
Persy,set,1024,4096,2,38285,120020931918,6400620,518761
Persy,get,1024,4096,2,38089,120020931918,6400620,518761
Persy,set,1024,4096,2,38719,121021102873,6400620,518249
Persy,get,1024,4096,2,38509,121021102873,6400620,518249
Persy,set,1024,4096,2,39140,122021292204,6400620,517737
Persy,get,1024,4096,2,39000,122021292204,6400620,517737
Persy,set,1024,4096,2,39540,123021456878,6400620,517737
Persy,get,1024,4096,2,39403,123021456878,6400620,517737
Persy,set,1024,4096,2,39949,124021624878,6400620,517737
Persy,get,1024,4096,2,39884,124021624878,6400620,517737
Persy,set,1024,4096,2,40338,125021816072,6400620,517737
Persy,get,1024,4096,2,40266,125021816072,6400620,517737
Persy,set,1024,4096,2,40714,126022007457,6400620,517737
Persy,get,1024,4096,2,40644,126022007457,6400620,517737
Persy,set,1024,4096,2,41053,127022197128,6400620,517737
Persy,get,1024,4096,2,40957,127022197128,6400620,517737
Persy,set,1024,4096,2,41394,128022360149,6400620,517737
Persy,get,1024,4096,2,41308,128022360149,6400620,517737
Persy,set,1024,4096,2,41745,129022523331,6400620,517737
Persy,get,1024,4096,2,41637,129022523331,6400620,517737
Persy,set,1024,4096,2,42096,130022710307,6400620,517737
Persy,get,1024,4096,2,41978,130022710307,6400620,517737
Persy,set,1024,4096,2,42395,131022911029,6400620,517737
Persy,get,1024,4096,2,42284,131022911029,6400620,517737
Persy,set,1024,4096,2,42614,132023087846,6400620,517737
Persy,get,1024,4096,2,42498,132023087846,6400620,517737
Persy,set,1024,4096,2,42821,133023250557,6400620,517737
Persy,get,1024,4096,2,42707,133023250557,6400620,517737
